date,region,prediction_confirmed,prediction_deaths
2020-05-15,GBR,222395,200837
2020-05-16,GBR,226138,219250
2020-05-17,GBR,229877,239350
2020-05-18,GBR,233613,261293
2020-05-19,GBR,237345,285248
2020-05-20,GBR,241074,311399
2020-05-21,GBR,244801,339947
2020-05-22,GBR,248526,371112
2020-05-23,GBR,252250,405135
2020-05-24,GBR,255972,442277
2020-05-25,GBR,259692,482824
2020-05-26,GBR,263412,527088
2020-05-27,GBR,267131,575410
2020-05-28,GBR,270850,628163
2020-05-29,GBR,274568,678860
2020-05-30,GBR,278285,678860
2020-05-31,GBR,282002,678860
2020-06-01,GBR,285718,678860
2020-06-02,GBR,289434,678860
2020-06-03,GBR,293150,678860
2020-06-04,GBR,296866,678860
2020-06-05,GBR,300581,678860
2020-06-06,GBR,304297,678860
2020-06-07,GBR,308012,678860
2020-06-08,GBR,311727,678860
2020-06-09,GBR,315442,678860
2020-06-10,GBR,319157,678860
2020-06-11,GBR,322872,678860
2020-06-12,GBR,326586,678860
2020-06-13,GBR,330301,678860
2020-06-14,GBR,334016,678860
2020-06-15,GBR,337731,678860
2020-06-16,GBR,341445,678860
2020-06-17,GBR,345160,678860
2020-06-18,GBR,348875,678860
2020-06-19,GBR,352589,678860
2020-06-20,GBR,356304,678860
2020-06-21,GBR,360018,678860
2020-06-22,GBR,363733,678860
2020-06-23,GBR,367447,678860
2020-06-24,GBR,371162,678860
2020-06-25,GBR,374876,678860
2020-06-26,GBR,378591,678860
2020-06-27,GBR,382306,678860
2020-06-28,GBR,386020,678860
2020-06-29,GBR,389735,678860
2020-06-30,GBR,393449,678860
2020-07-01,GBR,397164,678860
2020-07-02,GBR,400878,678860
2020-07-03,GBR,404593,678860
2020-07-04,GBR,408307,678860
2020-07-05,GBR,412022,678860
2020-07-06,GBR,415736,678860
2020-07-07,GBR,419451,678860
2020-07-08,GBR,423165,678860
2020-07-09,GBR,426880,678860
2020-07-10,GBR,430594,678860
2020-07-11,GBR,434309,678860
2020-07-12,GBR,438023,678860
2020-07-13,GBR,441738,678860
2020-07-14,GBR,445452,678860
2020-07-15,GBR,449167,678860
2020-07-16,GBR,452881,678860
2020-07-17,GBR,456596,678860
2020-07-18,GBR,460310,678860
2020-07-19,GBR,464025,678860
2020-07-20,GBR,467739,678860
2020-07-21,GBR,471454,678860
2020-07-22,GBR,475168,678860
2020-07-23,GBR,478883,678860
2020-07-24,GBR,482597,678860
2020-07-25,GBR,486312,678860
2020-07-26,GBR,490026,678860
2020-07-27,GBR,493741,678860
2020-07-28,GBR,497455,678860
2020-07-29,GBR,501170,678860
2020-07-30,GBR,504884,678860
2020-07-31,GBR,508599,678860
2020-08-01,GBR,512313,678860
2020-08-02,GBR,516028,678860
2020-08-03,GBR,519742,678860
2020-08-04,GBR,523457,678860
2020-08-05,GBR,527171,678860
2020-08-06,GBR,530886,678860
2020-08-07,GBR,534600,678860
2020-08-08,GBR,538315,678860
2020-08-09,GBR,542029,678860
2020-08-10,GBR,545744,678860
2020-08-11,GBR,549458,678860
2020-08-12,GBR,553173,678860
2020-08-13,GBR,556887,678860
2020-08-14,GBR,560602,678860
2020-08-15,GBR,564316,678860
2020-08-16,GBR,568031,678860
2020-08-17,GBR,571745,678860
2020-08-18,GBR,575460,678860
2020-08-19,GBR,579174,678860
2020-08-20,GBR,582889,678860
2020-08-21,GBR,586603,678860
2020-08-22,GBR,590318,678860
2020-08-23,GBR,594032,678860
2020-08-24,GBR,597747,678860
2020-08-25,GBR,601461,678860
2020-08-26,GBR,605176,678860
2020-08-27,GBR,608890,678860
2020-08-28,GBR,612605,678860
2020-08-29,GBR,616319,678860
2020-08-30,GBR,620034,678860
2020-08-31,GBR,623748,678860
2020-09-01,GBR,627463,678860
2020-09-02,GBR,631177,678860
2020-09-03,GBR,634892,678860
2020-09-04,GBR,638606,678860
2020-09-05,GBR,642321,678860
2020-09-06,GBR,646035,678860
2020-09-07,GBR,649750,678860
2020-09-08,GBR,653464,678860
2020-09-09,GBR,657179,678860
2020-09-10,GBR,660893,678860
2020-09-11,GBR,664608,678860
2020-09-12,GBR,668322,678860
2020-09-13,GBR,672037,678860
2020-09-14,GBR,675751,678860
2020-09-15,GBR,679466,678860
2020-09-16,GBR,683180,678860
2020-09-17,GBR,686895,678860
2020-09-18,GBR,690609,678860
2020-09-19,GBR,694324,678860
2020-09-20,GBR,698038,678860
2020-09-21,GBR,701753,678860
2020-09-22,GBR,705467,678860
2020-09-23,GBR,709182,678860
2020-09-24,GBR,712896,678860
2020-09-25,GBR,716611,678860
2020-09-26,GBR,720325,678860
2020-09-27,GBR,724040,678860
2020-09-28,GBR,727754,678860
2020-09-29,GBR,731469,678860
2020-09-30,GBR,735183,678860
2020-10-01,GBR,738898,678860
2020-10-02,GBR,742612,678860
2020-10-03,GBR,746327,678860
2020-10-04,GBR,750041,678860
2020-10-05,GBR,753756,678860
2020-10-06,GBR,757470,678860
2020-10-07,GBR,761185,678860
2020-10-08,GBR,764899,678860
2020-10-09,GBR,768614,678860
2020-10-10,GBR,772328,678860
2020-10-11,GBR,776043,678860
2020-10-12,GBR,779757,678860
2020-10-13,GBR,783472,678860
2020-10-14,GBR,787186,678860
2020-10-15,GBR,790901,678860
2020-10-16,GBR,794615,678860
2020-10-17,GBR,798330,678860
2020-10-18,GBR,802044,678860
2020-10-19,GBR,805759,678860
2020-10-20,GBR,809473,678860
2020-10-21,GBR,813188,678860
2020-10-22,GBR,816902,678860
2020-10-23,GBR,820617,678860
2020-10-24,GBR,824331,678860
2020-10-25,GBR,828046,678860
2020-10-26,GBR,831760,678860
2020-10-27,GBR,835475,678860
2020-10-28,GBR,839189,678860
2020-10-29,GBR,842904,678860
2020-10-30,GBR,846618,678860
2020-10-31,GBR,850333,678860
2020-11-01,GBR,854047,678860
2020-11-02,GBR,857762,678860
2020-11-03,GBR,861476,678860
2020-11-04,GBR,865191,678860
2020-11-05,GBR,868905,678860
2020-11-06,GBR,872620,678860
2020-11-07,GBR,876334,678860
2020-11-08,GBR,880049,678860
2020-11-09,GBR,883763,678860
2020-11-10,GBR,887478,678860
2020-11-11,GBR,891192,678860
2020-11-12,GBR,894907,678860
2020-11-13,GBR,898621,678860
2020-11-14,GBR,902336,678860
2020-11-15,GBR,906050,678860
2020-11-16,GBR,909765,678860
2020-11-17,GBR,913479,678860
2020-11-18,GBR,917194,678860
2020-11-19,GBR,920908,678860
2020-11-20,GBR,924623,678860
2020-11-21,GBR,928337,678860
2020-11-22,GBR,932052,678860
2020-11-23,GBR,935766,678860
2020-11-24,GBR,939481,678860
2020-11-25,GBR,943195,678860
2020-11-26,GBR,946910,678860
2020-11-27,GBR,950624,678860
2020-11-28,GBR,954339,678860
2020-11-29,GBR,958053,678860
2020-11-30,GBR,961768,678860
2020-12-01,GBR,965482,678860
2020-12-02,GBR,969197,678860
2020-12-03,GBR,972911,678860
2020-12-04,GBR,976626,678860
2020-12-05,GBR,980340,678860
2020-12-06,GBR,984055,678860
2020-12-07,GBR,987769,678860
2020-12-08,GBR,991484,678860
2020-12-09,GBR,995198,678860
2020-12-10,GBR,998913,678860
2020-12-11,GBR,1002627,678860
2020-12-12,GBR,1006342,678860
2020-12-13,GBR,1010056,678860
2020-12-14,GBR,1013771,678860
2020-12-15,GBR,1017485,678860
2020-12-16,GBR,1021200,678860
2020-12-17,GBR,1024914,678860
2020-12-18,GBR,1028629,678860
2020-12-19,GBR,1032343,678860
2020-12-20,GBR,1036058,678860
2020-12-21,GBR,1039772,678860
2020-12-22,GBR,1043487,678860
2020-12-23,GBR,1047201,678860
2020-12-24,GBR,1050916,678860
2020-12-25,GBR,1054630,678860
2020-12-26,GBR,1058345,678860
2020-12-27,GBR,1062059,678860
2020-12-28,GBR,1065774,678860
2020-12-29,GBR,1069488,678860
2020-12-30,GBR,1073203,678860
2020-12-31,GBR,1076917,678860
2020-04-14,GEO,317,3
2020-04-15,GEO,336,3
2020-04-16,GEO,356,3
2020-04-17,GEO,377,4
2020-04-18,GEO,399,4
2020-04-19,GEO,422,4
2020-04-20,GEO,447,5
2020-04-21,GEO,473,5
2020-04-22,GEO,501,5
2020-04-23,GEO,425,6
2020-04-24,GEO,435,6
2020-04-25,GEO,444,7
2020-04-26,GEO,458,7
2020-04-27,GEO,467,8
2020-04-28,GEO,478,9
2020-04-29,GEO,492,9
2020-04-30,GEO,500,10
2020-05-01,GEO,511,11
2020-05-02,GEO,532,12
2020-05-03,GEO,549,13
2020-05-04,GEO,547,14
2020-05-05,GEO,556,15
2020-05-06,GEO,565,16
2020-05-07,GEO,573,17
2020-05-08,GEO,582,18
2020-05-09,GEO,590,20
2020-05-10,GEO,598,21
2020-05-11,GEO,605,23
2020-05-12,GEO,613,25
2020-05-13,GEO,620,27
2020-05-14,GEO,627,29
2020-05-15,GEO,634,31
2020-05-16,GEO,640,33
2020-05-17,GEO,647,36
2020-05-18,GEO,653,39
2020-05-19,GEO,660,42
2020-05-20,GEO,666,45
2020-05-21,GEO,672,48
2020-05-22,GEO,678,52
2020-05-23,GEO,684,56
2020-05-24,GEO,690,60
2020-05-25,GEO,695,65
2020-05-26,GEO,701,70
2020-05-27,GEO,707,75
2020-05-28,GEO,712,81
2020-05-29,GEO,718,87
2020-05-30,GEO,723,94
2020-05-31,GEO,729,101
2020-06-01,GEO,734,109
2020-06-02,GEO,739,117
2020-06-03,GEO,745,126
2020-06-04,GEO,750,136
2020-06-05,GEO,755,146
2020-06-06,GEO,760,157
2020-06-07,GEO,766,169
2020-06-08,GEO,771,182
2020-06-09,GEO,776,196
2020-06-10,GEO,781,211
2020-06-11,GEO,786,227
2020-06-12,GEO,791,244
2020-06-13,GEO,797,263
2020-06-14,GEO,802,283
2020-06-15,GEO,807,304
2020-06-16,GEO,812,328
2020-06-17,GEO,817,353
2020-06-18,GEO,822,379
2020-06-19,GEO,827,408
2020-06-20,GEO,832,440
2020-06-21,GEO,837,473
2020-06-22,GEO,842,509
2020-06-23,GEO,847,548
2020-06-24,GEO,852,590
2020-06-25,GEO,857,634
2020-06-26,GEO,862,683
2020-06-27,GEO,867,735
2020-06-28,GEO,872,791
2020-06-29,GEO,877,851
2020-06-30,GEO,882,916
2020-07-01,GEO,887,986
2020-07-02,GEO,892,1061
2020-07-03,GEO,897,1141
2020-07-04,GEO,903,1228
2020-07-05,GEO,908,1322
2020-07-06,GEO,913,1422
2020-07-07,GEO,918,1531
2020-07-08,GEO,923,1647
2020-07-09,GEO,928,1773
2020-07-10,GEO,933,1908
2020-07-11,GEO,938,2053
2020-07-12,GEO,943,2209
2020-07-13,GEO,948,2377
2020-07-14,GEO,953,2558
2020-07-15,GEO,958,2753
2020-07-16,GEO,963,2963
2020-07-17,GEO,968,3188
2020-07-18,GEO,973,3431
2020-07-19,GEO,978,3692
2020-07-20,GEO,983,3973
2020-07-21,GEO,988,4276
2020-07-22,GEO,993,4601
2020-07-23,GEO,998,4951
2020-07-24,GEO,1003,5328
2020-07-25,GEO,1008,5734
2020-07-26,GEO,1013,6170
2020-07-27,GEO,1018,6640
2020-07-28,GEO,1023,7146
2020-07-29,GEO,1028,7690
2020-07-30,GEO,1033,8275
2020-07-31,GEO,1038,8905
2020-08-01,GEO,1043,9582
2020-08-02,GEO,1048,10312
2020-08-03,GEO,1053,11097
2020-08-04,GEO,1058,11941
2020-08-05,GEO,1063,12850
2020-08-06,GEO,1068,13829
2020-08-07,GEO,1073,14881
2020-08-08,GEO,1078,16014
2020-08-09,GEO,1083,17233
2020-08-10,GEO,1088,18544
2020-08-11,GEO,1093,19956
2020-08-12,GEO,1098,21475
2020-08-13,GEO,1103,23109
2020-08-14,GEO,1108,24868
2020-08-15,GEO,1113,26761
2020-08-16,GEO,1118,28798
2020-08-17,GEO,1123,30990
2020-08-18,GEO,1128,33349
2020-08-19,GEO,1133,35887
2020-08-20,GEO,1138,38619
2020-08-21,GEO,1143,39891
2020-08-22,GEO,1148,39891
2020-08-23,GEO,1153,39891
2020-08-24,GEO,1158,39891
2020-08-25,GEO,1163,39891
2020-08-26,GEO,1168,39891
2020-08-27,GEO,1173,39891
2020-08-28,GEO,1178,39891
2020-08-29,GEO,1183,39891
2020-08-30,GEO,1188,39891
2020-08-31,GEO,1193,39891
2020-09-01,GEO,1198,39891
2020-09-02,GEO,1203,39891
2020-09-03,GEO,1208,39891
2020-09-04,GEO,1213,39891
2020-09-05,GEO,1218,39891
2020-09-06,GEO,1223,39891
2020-09-07,GEO,1228,39891
2020-09-08,GEO,1233,39891
2020-09-09,GEO,1238,39891
2020-09-10,GEO,1243,39891
2020-09-11,GEO,1248,39891
2020-09-12,GEO,1253,39891
2020-09-13,GEO,1258,39891
2020-09-14,GEO,1263,39891
2020-09-15,GEO,1268,39891
2020-09-16,GEO,1273,39891
2020-09-17,GEO,1278,39891
2020-09-18,GEO,1283,39891
2020-09-19,GEO,1288,39891
2020-09-20,GEO,1293,39891
2020-09-21,GEO,1298,39891
2020-09-22,GEO,1303,39891
2020-09-23,GEO,1308,39891
2020-09-24,GEO,1313,39891
2020-09-25,GEO,1318,39891
2020-09-26,GEO,1323,39891
2020-09-27,GEO,1328,39891
2020-09-28,GEO,1333,39891
2020-09-29,GEO,1338,39891
2020-09-30,GEO,1343,39891
2020-10-01,GEO,1348,39891
2020-10-02,GEO,1353,39891
2020-10-03,GEO,1358,39891
2020-10-04,GEO,1363,39891
2020-10-05,GEO,1368,39891
2020-10-06,GEO,1373,39891
2020-10-07,GEO,1378,39891
2020-10-08,GEO,1383,39891
2020-10-09,GEO,1388,39891
2020-10-10,GEO,1393,39891
2020-10-11,GEO,1398,39891
2020-10-12,GEO,1403,39891
2020-10-13,GEO,1408,39891
2020-10-14,GEO,1413,39891
2020-10-15,GEO,1418,39891
2020-10-16,GEO,1423,39891
2020-10-17,GEO,1428,39891
2020-10-18,GEO,1433,39891
2020-10-19,GEO,1438,39891
2020-10-20,GEO,1443,39891
2020-10-21,GEO,1448,39891
2020-10-22,GEO,1453,39891
2020-10-23,GEO,1458,39891
2020-10-24,GEO,1463,39891
2020-10-25,GEO,1468,39891
2020-10-26,GEO,1473,39891
2020-10-27,GEO,1478,39891
2020-10-28,GEO,1483,39891
2020-10-29,GEO,1488,39891
2020-10-30,GEO,1493,39891
2020-10-31,GEO,1498,39891
2020-11-01,GEO,1503,39891
2020-11-02,GEO,1508,39891
2020-11-03,GEO,1513,39891
2020-11-04,GEO,1518,39891
2020-11-05,GEO,1523,39891
2020-11-06,GEO,1528,39891
2020-11-07,GEO,1533,39891
2020-11-08,GEO,1538,39891
2020-11-09,GEO,1543,39891
2020-11-10,GEO,1548,39891
2020-11-11,GEO,1553,39891
2020-11-12,GEO,1558,39891
2020-11-13,GEO,1563,39891
2020-11-14,GEO,1568,39891
2020-11-15,GEO,1573,39891
2020-11-16,GEO,1578,39891
2020-11-17,GEO,1583,39891
2020-11-18,GEO,1588,39891
2020-11-19,GEO,1593,39891
2020-11-20,GEO,1598,39891
2020-11-21,GEO,1603,39891
2020-11-22,GEO,1608,39891
2020-11-23,GEO,1613,39891
2020-11-24,GEO,1618,39891
2020-11-25,GEO,1623,39891
2020-11-26,GEO,1628,39891
2020-11-27,GEO,1633,39891
2020-11-28,GEO,1638,39891
2020-11-29,GEO,1643,39891
2020-11-30,GEO,1648,39891
2020-12-01,GEO,1653,39891
2020-12-02,GEO,1658,39891
2020-12-03,GEO,1663,39891
2020-12-04,GEO,1668,39891
2020-12-05,GEO,1673,39891
2020-12-06,GEO,1678,39891
2020-12-07,GEO,1683,39891
2020-12-08,GEO,1688,39891
2020-12-09,GEO,1693,39891
2020-12-10,GEO,1698,39891
2020-12-11,GEO,1703,39891
2020-12-12,GEO,1708,39891
2020-12-13,GEO,1713,39891
2020-12-14,GEO,1718,39891
2020-12-15,GEO,1723,39891
2020-12-16,GEO,1728,39891
2020-12-17,GEO,1733,39891
2020-12-18,GEO,1738,39891
2020-12-19,GEO,1743,39891
2020-12-20,GEO,1748,39891
2020-12-21,GEO,1753,39891
2020-12-22,GEO,1758,39891
2020-12-23,GEO,1763,39891
2020-12-24,GEO,1768,39891
2020-12-25,GEO,1773,39891
2020-12-26,GEO,1778,39891
2020-12-27,GEO,1783,39891
2020-12-28,GEO,1788,39891
2020-12-29,GEO,1793,39891
2020-12-30,GEO,1798,39891
2020-12-31,GEO,1803,39891
2020-04-14,GHA,701,8
2020-04-15,GHA,773,9
2020-04-16,GHA,852,9
2020-04-17,GHA,939,10
2020-04-18,GHA,1036,11
2020-04-19,GHA,1142,12
2020-04-20,GHA,1259,13
2020-04-21,GHA,1388,14
2020-04-22,GHA,1531,15
2020-04-23,GHA,1175,16
2020-04-24,GHA,1261,17
2020-04-25,GHA,1346,19
2020-04-26,GHA,1428,20
2020-04-27,GHA,1510,22
2020-04-28,GHA,1602,24
2020-04-29,GHA,1682,25
2020-04-30,GHA,1750,27
2020-05-01,GHA,1855,29
2020-05-02,GHA,1904,32
2020-05-03,GHA,1977,34
2020-05-04,GHA,2386,37
2020-05-05,GHA,2503,40
2020-05-06,GHA,2620,43
2020-05-07,GHA,2737,46
2020-05-08,GHA,2852,50
2020-05-09,GHA,2966,53
2020-05-10,GHA,3079,57
2020-05-11,GHA,3189,62
2020-05-12,GHA,3298,67
2020-05-13,GHA,3404,72
2020-05-14,GHA,3507,77
2020-05-15,GHA,3608,83
2020-05-16,GHA,3706,90
2020-05-17,GHA,3802,96
2020-05-18,GHA,3895,104
2020-05-19,GHA,3985,112
2020-05-20,GHA,4073,120
2020-05-21,GHA,4158,129
2020-05-22,GHA,4241,139
2020-05-23,GHA,4321,150
2020-05-24,GHA,4400,161
2020-05-25,GHA,4476,174
2020-05-26,GHA,4550,187
2020-05-27,GHA,4622,201
2020-05-28,GHA,4693,217
2020-05-29,GHA,4762,233
2020-05-30,GHA,4830,251
2020-05-31,GHA,4896,270
2020-06-01,GHA,4961,291
2020-06-02,GHA,5024,313
2020-06-03,GHA,5087,337
2020-06-04,GHA,5149,362
2020-06-05,GHA,5209,390
2020-06-06,GHA,5269,420
2020-06-07,GHA,5328,452
2020-06-08,GHA,5387,486
2020-06-09,GHA,5445,523
2020-06-10,GHA,5502,563
2020-06-11,GHA,5559,606
2020-06-12,GHA,5615,652
2020-06-13,GHA,5671,702
2020-06-14,GHA,5727,755
2020-06-15,GHA,5782,813
2020-06-16,GHA,5837,874
2020-06-17,GHA,5891,941
2020-06-18,GHA,5946,1013
2020-06-19,GHA,6000,1090
2020-06-20,GHA,6054,1173
2020-06-21,GHA,6107,1262
2020-06-22,GHA,6161,1358
2020-06-23,GHA,6214,1462
2020-06-24,GHA,6267,1573
2020-06-25,GHA,6320,1693
2020-06-26,GHA,6374,1822
2020-06-27,GHA,6426,1960
2020-06-28,GHA,6479,2110
2020-06-29,GHA,6532,2270
2020-06-30,GHA,6585,2443
2020-07-01,GHA,6637,2629
2020-07-02,GHA,6690,2829
2020-07-03,GHA,6742,3045
2020-07-04,GHA,6795,3276
2020-07-05,GHA,6847,3526
2020-07-06,GHA,6899,3794
2020-07-07,GHA,6952,4083
2020-07-08,GHA,7004,4394
2020-07-09,GHA,7056,4728
2020-07-10,GHA,7109,5088
2020-07-11,GHA,7161,5475
2020-07-12,GHA,7213,5892
2020-07-13,GHA,7265,6341
2020-07-14,GHA,7317,6823
2020-07-15,GHA,7369,7343
2020-07-16,GHA,7421,7902
2020-07-17,GHA,7474,8503
2020-07-18,GHA,7526,9150
2020-07-19,GHA,7578,9847
2020-07-20,GHA,7630,10596
2020-07-21,GHA,7682,11403
2020-07-22,GHA,7734,12271
2020-07-23,GHA,7786,13205
2020-07-24,GHA,7838,14210
2020-07-25,GHA,7890,15291
2020-07-26,GHA,7942,16455
2020-07-27,GHA,7994,17708
2020-07-28,GHA,8046,19056
2020-07-29,GHA,8098,20506
2020-07-30,GHA,8150,22067
2020-07-31,GHA,8202,23747
2020-08-01,GHA,8254,25554
2020-08-02,GHA,8306,27499
2020-08-03,GHA,8358,29592
2020-08-04,GHA,8410,31845
2020-08-05,GHA,8462,34269
2020-08-06,GHA,8514,36877
2020-08-07,GHA,8566,39684
2020-08-08,GHA,8618,42704
2020-08-09,GHA,8670,45955
2020-08-10,GHA,8722,49452
2020-08-11,GHA,8775,53216
2020-08-12,GHA,8827,57267
2020-08-13,GHA,8879,61626
2020-08-14,GHA,8931,66316
2020-08-15,GHA,8983,71364
2020-08-16,GHA,9035,76796
2020-08-17,GHA,9087,82641
2020-08-18,GHA,9139,88931
2020-08-19,GHA,9191,95700
2020-08-20,GHA,9243,102984
2020-08-21,GHA,9295,110823
2020-08-22,GHA,9347,119258
2020-08-23,GHA,9399,128335
2020-08-24,GHA,9451,138103
2020-08-25,GHA,9503,148614
2020-08-26,GHA,9555,159926
2020-08-27,GHA,9607,172098
2020-08-28,GHA,9659,185197
2020-08-29,GHA,9711,199293
2020-08-30,GHA,9763,214462
2020-08-31,GHA,9815,230786
2020-09-01,GHA,9867,248352
2020-09-02,GHA,9919,267255
2020-09-03,GHA,9971,287596
2020-09-04,GHA,10023,309486
2020-09-05,GHA,10075,310729
2020-09-06,GHA,10127,310729
2020-09-07,GHA,10179,310729
2020-09-08,GHA,10231,310729
2020-09-09,GHA,10283,310729
2020-09-10,GHA,10335,310729
2020-09-11,GHA,10387,310729
2020-09-12,GHA,10439,310729
2020-09-13,GHA,10491,310729
2020-09-14,GHA,10543,310729
2020-09-15,GHA,10595,310729
2020-09-16,GHA,10647,310729
2020-09-17,GHA,10699,310729
2020-09-18,GHA,10751,310729
2020-09-19,GHA,10803,310729
2020-09-20,GHA,10855,310729
2020-09-21,GHA,10907,310729
2020-09-22,GHA,10959,310729
2020-09-23,GHA,11011,310729
2020-09-24,GHA,11063,310729
2020-09-25,GHA,11115,310729
2020-09-26,GHA,11167,310729
2020-09-27,GHA,11219,310729
2020-09-28,GHA,11271,310729
2020-09-29,GHA,11323,310729
2020-09-30,GHA,11375,310729
2020-10-01,GHA,11427,310729
2020-10-02,GHA,11479,310729
2020-10-03,GHA,11531,310729
2020-10-04,GHA,11583,310729
2020-10-05,GHA,11635,310729
2020-10-06,GHA,11687,310729
2020-10-07,GHA,11739,310729
2020-10-08,GHA,11791,310729
2020-10-09,GHA,11843,310729
2020-10-10,GHA,11895,310729
2020-10-11,GHA,11947,310729
2020-10-12,GHA,11999,310729
2020-10-13,GHA,12051,310729
2020-10-14,GHA,12103,310729
2020-10-15,GHA,12155,310729
2020-10-16,GHA,12207,310729
2020-10-17,GHA,12259,310729
2020-10-18,GHA,12311,310729
2020-10-19,GHA,12363,310729
2020-10-20,GHA,12415,310729
2020-10-21,GHA,12467,310729
2020-10-22,GHA,12519,310729
2020-10-23,GHA,12571,310729
2020-10-24,GHA,12623,310729
2020-10-25,GHA,12675,310729
2020-10-26,GHA,12727,310729
2020-10-27,GHA,12779,310729
2020-10-28,GHA,12831,310729
2020-10-29,GHA,12883,310729
2020-10-30,GHA,12935,310729
2020-10-31,GHA,12987,310729
2020-11-01,GHA,13039,310729
2020-11-02,GHA,13091,310729
2020-11-03,GHA,13143,310729
2020-11-04,GHA,13195,310729
2020-11-05,GHA,13247,310729
2020-11-06,GHA,13299,310729
2020-11-07,GHA,13351,310729
2020-11-08,GHA,13403,310729
2020-11-09,GHA,13455,310729
2020-11-10,GHA,13507,310729
2020-11-11,GHA,13559,310729
2020-11-12,GHA,13611,310729
2020-11-13,GHA,13663,310729
2020-11-14,GHA,13715,310729
2020-11-15,GHA,13767,310729
2020-11-16,GHA,13819,310729
2020-11-17,GHA,13871,310729
2020-11-18,GHA,13923,310729
2020-11-19,GHA,13975,310729
2020-11-20,GHA,14027,310729
2020-11-21,GHA,14079,310729
2020-11-22,GHA,14131,310729
2020-11-23,GHA,14183,310729
2020-11-24,GHA,14235,310729
2020-11-25,GHA,14287,310729
2020-11-26,GHA,14339,310729
2020-11-27,GHA,14391,310729
2020-11-28,GHA,14443,310729
2020-11-29,GHA,14495,310729
2020-11-30,GHA,14547,310729
2020-12-01,GHA,14599,310729
2020-12-02,GHA,14651,310729
2020-12-03,GHA,14703,310729
2020-12-04,GHA,14755,310729
2020-12-05,GHA,14807,310729
2020-12-06,GHA,14859,310729
2020-12-07,GHA,14911,310729
2020-12-08,GHA,14963,310729
2020-12-09,GHA,15015,310729
2020-12-10,GHA,15067,310729
2020-12-11,GHA,15119,310729
2020-12-12,GHA,15171,310729
2020-12-13,GHA,15223,310729
2020-12-14,GHA,15275,310729
2020-12-15,GHA,15327,310729
2020-12-16,GHA,15379,310729
2020-12-17,GHA,15431,310729
2020-12-18,GHA,15483,310729
2020-12-19,GHA,15535,310729
2020-12-20,GHA,15587,310729
2020-12-21,GHA,15639,310729
2020-12-22,GHA,15691,310729
2020-12-23,GHA,15743,310729
2020-12-24,GHA,15795,310729
2020-12-25,GHA,15847,310729
2020-12-26,GHA,15899,310729
2020-12-27,GHA,15951,310729
2020-12-28,GHA,16003,310729
2020-12-29,GHA,16055,310729
2020-12-30,GHA,16107,310729
2020-12-31,GHA,16159,310729
2020-04-14,GIN,407,0
2020-04-15,GIN,456,0
2020-04-16,GIN,512,0
2020-04-17,GIN,574,0
2020-04-18,GIN,644,0
2020-04-19,GIN,722,0
2020-04-20,GIN,810,0
2020-04-21,GIN,908,0
2020-04-22,GIN,1019,0
2020-04-23,GIN,794,0
2020-04-24,GIN,865,0
2020-04-25,GIN,946,0
2020-04-26,GIN,1008,0
2020-04-27,GIN,1090,0
2020-04-28,GIN,1176,0
2020-04-29,GIN,1234,0
2020-04-30,GIN,1324,0
2020-05-01,GIN,1395,0
2020-05-02,GIN,1483,0
2020-05-03,GIN,1552,0
2020-05-04,GIN,1367,0
2020-05-05,GIN,1416,0
2020-05-06,GIN,1464,0
2020-05-07,GIN,1511,0
2020-05-08,GIN,1557,0
2020-05-09,GIN,1603,0
2020-05-10,GIN,1649,0
2020-05-11,GIN,1694,0
2020-05-12,GIN,1738,0
2020-05-13,GIN,1783,0
2020-05-14,GIN,1827,0
2020-05-15,GIN,1871,0
2020-05-16,GIN,1914,0
2020-05-17,GIN,1958,0
2020-05-18,GIN,2001,0
2020-05-19,GIN,2044,0
2020-05-20,GIN,2087,0
2020-05-21,GIN,2130,0
2020-05-22,GIN,2173,0
2020-05-23,GIN,2216,0
2020-05-24,GIN,2259,0
2020-05-25,GIN,2301,0
2020-05-26,GIN,2344,0
2020-05-27,GIN,2387,0
2020-05-28,GIN,2429,0
2020-05-29,GIN,2472,0
2020-05-30,GIN,2515,0
2020-05-31,GIN,2557,0
2020-06-01,GIN,2600,0
2020-06-02,GIN,2642,0
2020-06-03,GIN,2685,0
2020-06-04,GIN,2728,0
2020-06-05,GIN,2770,0
2020-06-06,GIN,2813,0
2020-06-07,GIN,2855,0
2020-06-08,GIN,2898,0
2020-06-09,GIN,2940,0
2020-06-10,GIN,2983,0
2020-06-11,GIN,3025,0
2020-06-12,GIN,3068,0
2020-06-13,GIN,3110,0
2020-06-14,GIN,3153,0
2020-06-15,GIN,3195,0
2020-06-16,GIN,3238,0
2020-06-17,GIN,3280,0
2020-06-18,GIN,3323,0
2020-06-19,GIN,3365,0
2020-06-20,GIN,3408,0
2020-06-21,GIN,3450,0
2020-06-22,GIN,3493,0
2020-06-23,GIN,3535,0
2020-06-24,GIN,3578,0
2020-06-25,GIN,3620,0
2020-06-26,GIN,3663,0
2020-06-27,GIN,3705,0
2020-06-28,GIN,3748,0
2020-06-29,GIN,3790,0
2020-06-30,GIN,3833,0
2020-07-01,GIN,3875,0
2020-07-02,GIN,3918,0
2020-07-03,GIN,3960,0
2020-07-04,GIN,4003,0
2020-07-05,GIN,4045,0
2020-07-06,GIN,4088,0
2020-07-07,GIN,4130,0
2020-07-08,GIN,4173,0
